id,id_ucenik,datum,cas,status
3609,131,2020-12-09,5,оправдан
3610,131,2020-12-09,6,оправдан
3611,131,2020-12-09,7,оправдан
3612,30,2020-12-09,1,оправдан
3613,30,2020-12-09,2,оправдан
3614,30,2020-12-09,3,оправдан
3615,30,2020-12-09,4,оправдан
3616,30,2020-12-09,5,оправдан
3617,30,2020-12-09,6,оправдан
3618,30,2020-12-09,7,оправдан
3619,192,2020-12-09,1,оправдан
3620,192,2020-12-09,2,оправдан
3621,192,2020-12-09,3,оправдан
3622,192,2020-12-09,4,оправдан
3623,192,2020-12-09,5,оправдан
3624,192,2020-12-09,6,оправдан
3625,192,2020-12-09,7,оправдан
3626,79,2020-12-10,1,оправдан
3627,79,2020-12-10,2,оправдан
3628,79,2020-12-10,3,оправдан
3629,79,2020-12-10,4,оправдан
3630,79,2020-12-10,5,оправдан
3631,79,2020-12-10,6,оправдан
3632,79,2020-12-10,7,оправдан
3633,305,2020-12-10,1,оправдан
3634,305,2020-12-10,2,оправдан
3635,305,2020-12-10,3,оправдан
3636,305,2020-12-10,4,оправдан
3637,305,2020-12-10,5,оправдан
3638,305,2020-12-10,6,оправдан
3639,305,2020-12-10,7,оправдан
3640,226,2020-12-10,1,оправдан
3641,226,2020-12-10,2,оправдан
3642,226,2020-12-10,3,оправдан
3643,226,2020-12-10,4,оправдан
3644,226,2020-12-10,5,оправдан
3645,226,2020-12-10,6,оправдан
3646,226,2020-12-10,7,оправдан
3647,219,2020-12-10,1,оправдан
3648,219,2020-12-10,2,оправдан
3649,219,2020-12-10,3,оправдан
3650,219,2020-12-10,4,оправдан
3651,219,2020-12-10,5,оправдан
3652,219,2020-12-10,6,оправдан
3653,219,2020-12-10,7,оправдан
3654,325,2020-12-10,1,оправдан
3655,325,2020-12-10,2,оправдан
3656,325,2020-12-10,3,оправдан
3657,325,2020-12-10,4,оправдан
3658,325,2020-12-10,5,оправдан
3659,325,2020-12-10,6,оправдан
3660,325,2020-12-10,7,оправдан
3661,257,2020-12-10,1,оправдан
3662,257,2020-12-10,2,оправдан
3663,257,2020-12-10,3,оправдан
3664,257,2020-12-10,4,оправдан
3665,257,2020-12-10,5,оправдан
3666,257,2020-12-10,6,оправдан
3667,257,2020-12-10,7,оправдан
3668,221,2020-12-10,1,оправдан
3669,221,2020-12-10,2,оправдан
3670,221,2020-12-10,3,оправдан
3671,221,2020-12-10,4,оправдан
3672,221,2020-12-10,5,оправдан
3673,221,2020-12-10,6,оправдан
3674,221,2020-12-10,7,оправдан
3675,60,2020-12-10,1,оправдан
3676,60,2020-12-10,2,оправдан
3677,60,2020-12-10,3,оправдан
3678,60,2020-12-10,4,оправдан
3679,60,2020-12-10,5,оправдан
3680,60,2020-12-10,6,оправдан
3681,60,2020-12-10,7,оправдан
3682,285,2020-12-10,1,оправдан
3683,285,2020-12-10,2,оправдан
3684,285,2020-12-10,3,оправдан
3685,285,2020-12-10,4,оправдан
3686,285,2020-12-10,5,оправдан
3687,285,2020-12-10,6,оправдан
3688,285,2020-12-10,7,оправдан
3689,221,2020-12-11,1,оправдан
3690,221,2020-12-11,2,оправдан
3691,221,2020-12-11,3,оправдан
3692,221,2020-12-11,4,оправдан
3693,221,2020-12-11,5,оправдан
3694,221,2020-12-11,6,оправдан
3695,221,2020-12-11,7,оправдан
3696,46,2020-12-11,1,оправдан
3697,46,2020-12-11,2,оправдан
3698,46,2020-12-11,3,оправдан
3699,46,2020-12-11,4,оправдан
3700,46,2020-12-11,5,оправдан
3701,46,2020-12-11,6,оправдан
3702,46,2020-12-11,7,оправдан
3703,180,2020-12-11,1,оправдан
3704,180,2020-12-11,2,оправдан
3705,180,2020-12-11,3,оправдан
3706,180,2020-12-11,4,оправдан
3707,180,2020-12-11,5,оправдан
3708,180,2020-12-11,6,оправдан
3709,180,2020-12-11,7,оправдан
3710,83,2020-12-11,1,оправдан
3711,83,2020-12-11,2,оправдан
3712,83,2020-12-11,3,оправдан
3713,83,2020-12-11,4,оправдан
3714,83,2020-12-11,5,оправдан
3715,83,2020-12-11,6,оправдан
3716,83,2020-12-11,7,оправдан
3717,60,2020-12-11,1,оправдан
3718,60,2020-12-11,2,оправдан
3719,60,2020-12-11,3,оправдан
3720,60,2020-12-11,4,оправдан
3721,60,2020-12-11,5,оправдан
3722,60,2020-12-11,6,оправдан
3723,60,2020-12-11,7,оправдан
3724,153,2020-12-11,1,оправдан
3725,153,2020-12-11,2,оправдан
3726,153,2020-12-11,3,оправдан
3727,153,2020-12-11,4,оправдан
3728,153,2020-12-11,5,оправдан
3729,153,2020-12-11,6,оправдан
3730,153,2020-12-11,7,оправдан
3731,298,2020-12-11,1,оправдан
3732,298,2020-12-11,2,оправдан
3733,298,2020-12-11,3,оправдан
3734,298,2020-12-11,4,оправдан
3735,298,2020-12-11,5,оправдан
3736,298,2020-12-11,6,оправдан
3737,298,2020-12-11,7,оправдан
3738,215,2020-12-11,1,оправдан
3739,215,2020-12-11,2,оправдан
3740,215,2020-12-11,3,оправдан
3741,215,2020-12-11,4,оправдан
3742,215,2020-12-11,5,оправдан
3743,215,2020-12-11,6,оправдан
3744,215,2020-12-11,7,оправдан
3745,2,2020-12-14,1,оправдан
3746,2,2020-12-14,2,оправдан
3747,2,2020-12-14,3,оправдан
3748,2,2020-12-14,4,оправдан
3749,2,2020-12-14,5,оправдан
3750,2,2020-12-14,6,оправдан
3751,36,2020-12-14,1,оправдан
3752,36,2020-12-14,2,оправдан
3753,36,2020-12-14,3,оправдан
3754,36,2020-12-14,4,оправдан
3755,36,2020-12-14,5,оправдан
3756,36,2020-12-14,6,оправдан
3757,118,2020-12-14,1,оправдан
3758,118,2020-12-14,2,оправдан
3759,118,2020-12-14,3,оправдан
3760,118,2020-12-14,4,оправдан
3761,118,2020-12-14,5,оправдан
3762,118,2020-12-14,6,оправдан
3763,156,2020-12-14,1,оправдан
3764,156,2020-12-14,2,оправдан
3765,156,2020-12-14,3,оправдан
3766,156,2020-12-14,4,оправдан
3767,156,2020-12-14,5,оправдан
3768,156,2020-12-14,6,оправдан
3769,194,2020-12-14,1,оправдан
3770,194,2020-12-14,2,оправдан
3771,194,2020-12-14,3,оправдан
3772,194,2020-12-14,4,оправдан
3773,194,2020-12-14,5,оправдан
3774,194,2020-12-14,6,оправдан
3775,224,2020-12-14,1,оправдан
3776,224,2020-12-14,2,оправдан
3777,224,2020-12-14,3,оправдан
3778,224,2020-12-14,4,оправдан
3779,224,2020-12-14,5,оправдан
3780,224,2020-12-14,6,оправдан
3781,179,2020-12-14,1,оправдан
3782,179,2020-12-14,2,оправдан
3783,179,2020-12-14,3,оправдан
3784,179,2020-12-14,4,оправдан
3785,179,2020-12-14,5,оправдан
3786,179,2020-12-14,6,оправдан
3787,181,2020-12-15,1,оправдан
3788,181,2020-12-15,2,оправдан
3789,181,2020-12-15,3,оправдан
3790,181,2020-12-15,4,оправдан
3791,181,2020-12-15,5,оправдан
3792,181,2020-12-15,6,оправдан
3793,42,2020-12-15,1,оправдан
3794,42,2020-12-15,2,оправдан
3795,42,2020-12-15,3,оправдан
3796,42,2020-12-15,4,оправдан
3797,42,2020-12-15,5,оправдан
3798,42,2020-12-15,6,оправдан
3799,215,2020-12-15,1,оправдан
3800,215,2020-12-15,2,оправдан
3801,215,2020-12-15,3,оправдан
3802,215,2020-12-15,4,оправдан
3803,215,2020-12-15,5,оправдан
3804,215,2020-12-15,6,оправдан
3805,315,2020-12-15,1,оправдан
3806,315,2020-12-15,2,оправдан
3807,315,2020-12-15,3,оправдан
3808,315,2020-12-15,4,оправдан
3809,315,2020-12-15,5,оправдан
3810,315,2020-12-15,6,оправдан
3811,2,2020-12-15,1,оправдан
3812,2,2020-12-15,2,оправдан
3813,2,2020-12-15,3,оправдан
3814,2,2020-12-15,4,оправдан
3815,2,2020-12-15,5,оправдан
3816,2,2020-12-15,6,оправдан
3817,120,2020-12-15,1,оправдан
3818,120,2020-12-15,2,оправдан
3819,120,2020-12-15,3,оправдан
3820,120,2020-12-15,4,оправдан
3821,120,2020-12-15,5,оправдан
3822,120,2020-12-15,6,оправдан
3823,49,2020-12-16,1,оправдан
3824,49,2020-12-16,2,оправдан
3825,49,2020-12-16,3,оправдан
3826,49,2020-12-16,4,оправдан
3827,49,2020-12-16,5,оправдан
3828,49,2020-12-16,6,оправдан
3829,76,2020-12-16,1,оправдан
3830,76,2020-12-16,2,оправдан
3831,76,2020-12-16,3,оправдан
3832,76,2020-12-16,4,оправдан
3833,76,2020-12-16,5,оправдан
3834,76,2020-12-16,6,оправдан
3835,31,2020-12-16,1,оправдан
3836,31,2020-12-16,2,оправдан
3837,31,2020-12-16,3,оправдан
3838,31,2020-12-16,4,оправдан
3839,31,2020-12-16,5,оправдан
3840,31,2020-12-16,6,оправдан
3841,345,2020-12-16,1,оправдан
3842,345,2020-12-16,2,оправдан
3843,345,2020-12-16,3,оправдан
3844,345,2020-12-16,4,оправдан
3845,345,2020-12-16,5,оправдан
3846,345,2020-12-16,6,оправдан
3847,133,2020-12-16,1,оправдан
3848,133,2020-12-16,2,оправдан
3849,133,2020-12-16,3,оправдан
3850,133,2020-12-16,4,оправдан
3851,133,2020-12-16,5,оправдан
3852,133,2020-12-16,6,оправдан
3853,153,2020-12-16,1,оправдан
3854,153,2020-12-16,2,оправдан
3855,153,2020-12-16,3,оправдан
3856,153,2020-12-16,4,оправдан
3857,153,2020-12-16,5,оправдан
3858,153,2020-12-16,6,оправдан
3859,278,2020-12-16,1,оправдан
3860,278,2020-12-16,2,оправдан
3861,278,2020-12-16,3,оправдан
3862,278,2020-12-16,4,оправдан
3863,278,2020-12-16,5,оправдан
3864,278,2020-12-16,6,оправдан
3865,313,2020-12-16,1,оправдан
3866,313,2020-12-16,2,оправдан
3867,313,2020-12-16,3,оправдан
3868,313,2020-12-16,4,оправдан
3869,313,2020-12-16,5,оправдан
3870,313,2020-12-16,6,оправдан
3871,306,2020-12-16,1,оправдан
3872,306,2020-12-16,2,оправдан
3873,306,2020-12-16,3,оправдан
3874,306,2020-12-16,4,оправдан
3875,306,2020-12-16,5,оправдан
3876,306,2020-12-16,6,оправдан
3877,294,2020-12-16,1,оправдан
3878,294,2020-12-16,2,оправдан
3879,294,2020-12-16,3,оправдан
3880,294,2020-12-16,4,оправдан
3881,294,2020-12-16,5,оправдан
3882,294,2020-12-16,6,оправдан
3883,4,2020-12-17,1,оправдан
3884,4,2020-12-17,2,оправдан
3885,4,2020-12-17,3,оправдан
3886,4,2020-12-17,4,оправдан
3887,4,2020-12-17,5,оправдан
3888,4,2020-12-17,6,оправдан
3889,4,2020-12-17,7,оправдан
3890,161,2020-12-17,1,оправдан
3891,161,2020-12-17,2,оправдан
3892,161,2020-12-17,3,оправдан
3893,161,2020-12-17,4,оправдан
3894,161,2020-12-17,5,оправдан
3895,161,2020-12-17,6,оправдан
3896,161,2020-12-17,7,оправдан
3897,25,2020-12-17,1,оправдан
3898,25,2020-12-17,2,оправдан
3899,25,2020-12-17,3,оправдан
3900,25,2020-12-17,4,оправдан
3901,25,2020-12-17,5,оправдан
3902,25,2020-12-17,6,оправдан
3903,25,2020-12-17,7,оправдан
3904,8,2020-12-17,1,оправдан
3905,8,2020-12-17,2,оправдан
3906,8,2020-12-17,3,оправдан
3907,8,2020-12-17,4,оправдан
3908,8,2020-12-17,5,оправдан
3909,8,2020-12-17,6,оправдан
3910,8,2020-12-17,7,оправдан
3911,197,2020-12-17,1,оправдан
3912,197,2020-12-17,2,оправдан
3913,197,2020-12-17,3,оправдан
3914,197,2020-12-17,4,оправдан
3915,197,2020-12-17,5,оправдан
3916,197,2020-12-17,6,оправдан
3917,197,2020-12-17,7,оправдан
3918,61,2020-12-17,1,оправдан
3919,61,2020-12-17,2,оправдан
3920,61,2020-12-17,3,оправдан
3921,61,2020-12-17,4,оправдан
3922,61,2020-12-17,5,оправдан
3923,61,2020-12-17,6,оправдан
3924,61,2020-12-17,7,оправдан
3925,41,2020-12-18,1,оправдан
3926,41,2020-12-18,2,оправдан
3927,41,2020-12-18,3,оправдан
3928,41,2020-12-18,4,оправдан
3929,41,2020-12-18,5,оправдан
3930,41,2020-12-18,6,оправдан
3931,185,2020-12-18,1,оправдан
3932,185,2020-12-18,2,оправдан
3933,185,2020-12-18,3,оправдан
3934,185,2020-12-18,4,оправдан
3935,185,2020-12-18,5,оправдан
3936,185,2020-12-18,6,оправдан
3937,89,2020-12-18,1,оправдан
3938,89,2020-12-18,2,оправдан
3939,89,2020-12-18,3,оправдан
3940,89,2020-12-18,4,оправдан
3941,89,2020-12-18,5,оправдан
3942,89,2020-12-18,6,оправдан
3943,258,2020-12-18,1,оправдан
3944,258,2020-12-18,2,оправдан
3945,258,2020-12-18,3,оправдан
3946,258,2020-12-18,4,оправдан
3947,258,2020-12-18,5,оправдан
3948,258,2020-12-18,6,оправдан
3949,135,2020-12-18,1,оправдан
3950,135,2020-12-18,2,оправдан
3951,135,2020-12-18,3,оправдан
3952,135,2020-12-18,4,оправдан
3953,135,2020-12-18,5,оправдан
3954,135,2020-12-18,6,оправдан
3955,34,2020-12-18,1,оправдан
3956,34,2020-12-18,2,оправдан
3957,34,2020-12-18,3,оправдан
3958,34,2020-12-18,4,оправдан
3959,34,2020-12-18,5,оправдан
3960,34,2020-12-18,6,оправдан
3961,253,2020-12-18,1,оправдан
3962,253,2020-12-18,2,оправдан
3963,253,2020-12-18,3,оправдан
3964,253,2020-12-18,4,оправдан
3965,253,2020-12-18,5,оправдан
3966,253,2020-12-18,6,оправдан
3967,21,2020-12-21,1,оправдан
3968,21,2020-12-21,2,оправдан
3969,21,2020-12-21,3,оправдан
3970,21,2020-12-21,4,оправдан
3971,21,2020-12-21,5,оправдан
3972,21,2020-12-21,6,оправдан
3973,21,2020-12-21,7,оправдан
3974,269,2020-12-21,1,оправдан
3975,269,2020-12-21,2,оправдан
3976,269,2020-12-21,3,оправдан
3977,269,2020-12-21,4,оправдан
3978,269,2020-12-21,5,оправдан
3979,269,2020-12-21,6,оправдан
3980,269,2020-12-21,7,оправдан
3981,40,2020-12-21,1,оправдан
3982,40,2020-12-21,2,оправдан
3983,40,2020-12-21,3,оправдан
3984,40,2020-12-21,4,оправдан
3985,40,2020-12-21,5,оправдан
3986,40,2020-12-21,6,оправдан
3987,40,2020-12-21,7,оправдан
3988,85,2020-12-21,1,оправдан
3989,85,2020-12-21,2,оправдан
3990,85,2020-12-21,3,оправдан
3991,85,2020-12-21,4,оправдан
3992,85,2020-12-21,5,оправдан
3993,85,2020-12-21,6,оправдан
3994,85,2020-12-21,7,оправдан
3995,188,2020-12-21,1,оправдан
3996,188,2020-12-21,2,оправдан
3997,188,2020-12-21,3,оправдан
3998,188,2020-12-21,4,оправдан
3999,188,2020-12-21,5,оправдан
4000,188,2020-12-21,6,оправдан
4001,188,2020-12-21,7,оправдан
4002,160,2020-12-22,1,оправдан
4003,160,2020-12-22,2,оправдан
4004,160,2020-12-22,3,оправдан
4005,160,2020-12-22,4,оправдан
4006,160,2020-12-22,5,оправдан
4007,160,2020-12-22,6,оправдан
4008,160,2020-12-22,7,оправдан
4009,183,2020-12-22,1,оправдан
